date,vente,tache,salaire_day,jour_semaine,saison,ratio_salaire_vente
2022-11-06,14975.14,SERVICE,973.56,6,11,6.5
2022-11-05,24757.11,AIDE-SERV.,968.8824999999999,5,11,3.91
2022-11-05,24757.11,CUISINE,2604.1025,5,11,10.52
2022-11-05,24757.11,SERVICE,887.9566666666666,5,11,3.59
2022-11-04,20378.5,AIDE-SERV.,1132.53,4,11,5.56
2022-11-04,20378.5,CUISINE,2008.685,4,11,9.86
2022-11-04,20378.5,SERVICE,737.13,4,11,3.62
2022-11-03,21985.87,AIDE-SERV.,984.2166666666667,3,11,4.48
2022-11-03,21985.87,CUISINE,2062.9266666666667,3,11,9.38
2022-11-03,21985.87,SERVICE,1059.0266666666666,3,11,4.82
2022-11-02,19450.92,AIDE-SERV.,1023.6399999999999,2,11,5.26
2022-11-02,19450.92,CUISINE,1882.8141666666668,2,11,9.68
2022-11-02,19450.92,SERVICE,621.6433333333333,2,11,3.2
2022-11-01,19070.42,AIDE-SERV.,975.7233333333334,1,11,5.12
2022-11-01,19070.42,CUISINE,2101.6116666666667,1,11,11.02
2022-11-01,19070.42,SERVICE,771.6933333333333,1,11,4.05
2022-10-31,7745.57,AIDE-SERV.,991.5233333333333,0,10,12.8
2022-10-31,7745.57,CUISINE,1787.2875000000001,0,10,23.07
2022-10-31,7745.57,SERVICE,393.45,0,10,5.08
2022-10-30,18004.88,AIDE-SERV.,1218.32,6,10,6.77
2022-10-30,18004.88,CUISINE,1294.7933333333333,6,10,7.19
2022-10-30,18004.88,SERVICE,793.4066666666666,6,10,4.41
2022-10-29,23590.19,AIDE-SERV.,863.6183333333333,5,10,3.66
2022-10-29,23590.19,CUISINE,2250.826666666667,5,10,9.54
2022-10-29,23590.19,SERVICE,879.8233333333333,5,10,3.73
2022-10-28,18947.45,AIDE-SERV.,1088.375,4,10,5.74
2022-10-28,18947.45,CUISINE,2151.8416666666667,4,10,11.36
2022-10-28,18947.45,SERVICE,864.0066666666667,4,10,4.56
2022-10-27,23417.9,AIDE-SERV.,1220.5808333333334,3,10,5.21
2022-10-27,23417.9,CUISINE,2202.4166666666665,3,10,9.4
2022-10-27,23417.9,SERVICE,841.3199999999999,3,10,3.59
2022-10-26,19864.53,AIDE-SERV.,1004.8908333333333,2,10,5.06
2022-10-26,19864.53,CUISINE,1953.715,2,10,9.84
2022-10-26,19864.53,SERVICE,727.8133333333333,2,10,3.66
2022-10-25,19266.81,AIDE-SERV.,1168.2783333333332,1,10,6.06
2022-10-25,19266.81,CUISINE,1931.845,1,10,10.03
2022-10-25,19266.81,SERVICE,826.1566666666666,1,10,4.29
2022-10-24,15883.7,AIDE-SERV.,1002.015,0,10,6.31
2022-10-24,15883.7,CUISINE,1233.6666666666665,0,10,7.77
2022-10-24,15883.7,SERVICE,762.9066666666666,0,10,4.8
2022-10-23,16787.18,AIDE-SERV.,1110.6175,6,10,6.62
2022-10-23,16787.18,CUISINE,1806.595,6,10,10.76
2022-10-23,16787.18,SERVICE,852.5766666666666,6,10,5.08
2022-10-22,25680.32,AIDE-SERV.,1023.6333333333333,5,10,3.99
2022-10-22,25680.32,CUISINE,2334.7258333333334,5,10,9.09
2022-10-22,25680.32,SERVICE,1156.1533333333332,5,10,4.5
2022-10-21,24560.64,AIDE-SERV.,1568.4858333333332,4,10,6.39
2022-10-21,24560.64,CUISINE,2033.5333333333333,4,10,8.28
2022-10-21,24560.64,SERVICE,885.55,4,10,3.61
2022-10-20,25050.18,AIDE-SERV.,1058.5625,3,10,4.23
2022-10-20,25050.18,CUISINE,1785.8925,3,10,7.13
2022-10-20,25050.18,SERVICE,399.61,3,10,1.6
2022-10-19,21463.61,AIDE-SERV.,863.0733333333333,2,10,4.02
2022-10-19,21463.61,CUISINE,2189.443333333333,2,10,10.2
2022-10-19,21463.61,SERVICE,835.79,2,10,3.89
2022-10-18,18110.52,AIDE-SERV.,954.4316666666666,1,10,5.27
2022-10-18,18110.52,CUISINE,1885.5375000000001,1,10,10.41
2022-10-18,18110.52,SERVICE,729.7166666666667,1,10,4.03
2022-10-17,12758.49,AIDE-SERV.,1082.1183333333333,0,10,8.48
2022-10-17,12758.49,CUISINE,1141.9041666666667,0,10,8.95
2022-10-17,12758.49,SERVICE,572.79,0,10,4.49
2022-10-16,22383.14,AIDE-SERV.,1000.7950000000001,6,10,4.47
2022-10-16,22383.14,CUISINE,1698.0266666666666,6,10,7.59
2022-10-16,22383.14,SERVICE,810.8966666666666,6,10,3.62
2022-10-15,24624.29,AIDE-SERV.,783.4333333333333,5,10,3.18
2022-10-15,24624.29,CUISINE,2488.2966666666666,5,10,10.11
2022-10-15,24624.29,SERVICE,972.1033333333332,5,10,3.95
2022-10-14,22338.9,AIDE-SERV.,1137.525,4,10,5.09
2022-10-14,22338.9,CUISINE,2101.7675,4,10,9.41
2022-10-14,22338.9,SERVICE,668.56,4,10,2.99
2022-10-13,21577.4,AIDE-SERV.,1103.0066666666667,3,10,5.11
2022-10-13,21577.4,CUISINE,2008.14,3,10,9.31
2022-10-13,21577.4,SERVICE,918.1741666666666,3,10,4.26
2022-10-12,21287.52,AIDE-SERV.,934.7458333333333,2,10,4.39
2022-10-12,21287.52,CUISINE,1590.7641666666666,2,10,7.47
2022-10-12,21287.52,SERVICE,632.3974999999999,2,10,2.97
2022-10-11,13571.74,AIDE-SERV.,816.23,1,10,6.01
2022-10-11,13571.74,CUISINE,1754.7041666666667,1,10,12.93
2022-10-11,13571.74,SERVICE,542.1025,1,10,3.99
2022-10-10,10289.05,AIDE-SERV.,1064.3633333333332,0,10,10.34
2022-10-10,10289.05,CUISINE,1299.825,0,10,12.63
2022-10-10,10289.05,SERVICE,673.4399999999999,0,10,6.55
2022-10-09,17127.23,AIDE-SERV.,1169.0325,6,10,6.83
2022-10-09,17127.23,CUISINE,2314.7458333333334,6,10,13.52
2022-10-09,17127.23,SERVICE,631.7566666666667,6,10,3.69
2022-10-08,24856.61,AIDE-SERV.,929.0866666666667,5,10,3.74
2022-10-08,24856.61,CUISINE,2263.2433333333333,5,10,9.11
2022-10-08,24856.61,SERVICE,715.1499999999999,5,10,2.88
2022-10-07,22004.33,AIDE-SERV.,1033.0633333333333,4,10,4.69
2022-10-07,22004.33,CUISINE,2090.3050000000003,4,10,9.5
2022-10-07,22004.33,SERVICE,897.1899999999999,4,10,4.08
2022-10-06,26728.49,AIDE-SERV.,1186.2416666666666,3,10,4.44
2022-10-06,26728.49,CUISINE,2083.6766666666667,3,10,7.8
2022-10-06,26728.49,SERVICE,751.1475,3,10,2.81
2022-10-05,19703.68,AIDE-SERV.,835.9816666666667,2,10,4.24
2022-10-05,19703.68,CUISINE,2480.625,2,10,12.59
2022-10-05,19703.68,SERVICE,586.78,2,10,2.98
2022-10-04,16459.53,AIDE-SERV.,907.8183333333333,1,10,5.52
2022-10-04,16459.53,CUISINE,873.1,1,10,5.3
2022-10-04,16459.53,SERVICE,633.9216666666666,1,10,3.85
2022-10-03,12248.34,AIDE-SERV.,1272.8708333333334,0,10,10.39
2022-10-03,12248.34,CUISINE,1472.475,0,10,12.02
2022-10-03,12248.34,SERVICE,655.4808333333333,0,10,5.35
2022-10-02,15323.09,AIDE-SERV.,591.6641666666667,6,10,3.86
2022-10-02,15323.09,CUISINE,1678.0991666666666,6,10,10.95
2022-10-02,15323.09,SERVICE,808.4533333333333,6,10,5.28
2022-10-01,20341.09,AIDE-SERV.,1423.8216666666667,5,10,7.0
2022-10-01,20341.09,CUISINE,2270.7683333333334,5,10,11.16
2022-10-01,20341.09,SERVICE,995.8499999999999,5,10,4.9
2022-09-30,20487.15,AIDE-SERV.,1045.12,4,9,5.1
2022-09-30,20487.15,CUISINE,2272.8958333333335,4,9,11.09
2022-09-30,20487.15,SERVICE,795.2925,4,9,3.88
2022-09-29,23064.17,AIDE-SERV.,1334.0325,3,9,5.78
2022-09-29,23064.17,CUISINE,2340.6583333333333,3,9,10.15
2022-09-29,23064.17,SERVICE,849.5266666666666,3,9,3.68
2022-09-28,20578.09,AIDE-SERV.,1079.1183333333333,2,9,5.24
2022-09-28,20578.09,CUISINE,1464.2,2,9,7.12
2022-09-28,20578.09,SERVICE,581.685,2,9,2.83
2022-09-27,13407.67,AIDE-SERV.,763.1866666666667,1,9,5.69
2022-09-27,13407.67,CUISINE,1713.4416666666666,1,9,12.78
2022-09-27,13407.67,SERVICE,684.0283333333333,1,9,5.1
2022-09-26,11166.76,AIDE-SERV.,1095.2925,0,9,9.81
2022-09-26,11166.76,CUISINE,1358.9,0,9,12.17
2022-09-26,11166.76,SERVICE,377.33,0,9,3.38
2022-09-25,13151.22,AIDE-SERV.,1255.6575,6,9,9.55
2022-09-25,13151.22,CUISINE,2256.995,6,9,17.16
2022-09-25,13151.22,SERVICE,876.9766666666666,6,9,6.67
2022-09-24,21048.53,AIDE-SERV.,1555.405,5,9,7.39
2022-09-24,21048.53,CUISINE,3193.2033333333334,5,9,15.17
2022-09-24,21048.53,SERVICE,918.05,5,9,4.36
2022-09-23,22843.73,AIDE-SERV.,816.9,4,9,3.58
2022-09-23,22843.73,CUISINE,2698.96,4,9,11.81
2022-09-23,22843.73,SERVICE,605.7199999999999,4,9,2.65
2022-09-22,24546.48,AIDE-SERV.,1111.1575,3,9,4.53
2022-09-22,24546.48,CUISINE,1854.4683333333332,3,9,7.55
2022-09-22,24546.48,SERVICE,830.8199999999999,3,9,3.38
2022-09-21,20091.87,AIDE-SERV.,704.7233333333334,2,9,3.51
2022-09-21,20091.87,CUISINE,1948.9458333333334,2,9,9.7
2022-09-21,20091.87,SERVICE,833.0833333333333,2,9,4.15
2022-09-20,13914.92,AIDE-SERV.,630.01,1,9,4.53
2022-09-20,13914.92,CUISINE,2070.2175,1,9,14.88
2022-09-20,13914.92,SERVICE,695.4133333333333,1,9,5.0
2022-09-19,11042.43,AIDE-SERV.,869.3425,0,9,7.87
2022-09-19,11042.43,CUISINE,845.105,0,9,7.65
2022-09-19,11042.43,SERVICE,422.4366666666666,0,9,3.83
2022-09-18,13518.5,AIDE-SERV.,794.85,6,9,5.88
2022-09-18,13518.5,CUISINE,1885.3433333333332,6,9,13.95
2022-09-18,13518.5,SERVICE,643.1433333333333,6,9,4.76
2022-09-17,17091.47,AIDE-SERV.,798.1375,5,9,4.67
2022-09-17,17091.47,CUISINE,1916.2791666666667,5,9,11.21
2022-09-17,17091.47,SERVICE,1013.4133333333333,5,9,5.93
2022-09-16,17286.53,AIDE-SERV.,1202.3183333333334,4,9,6.96
2022-09-16,17286.53,CUISINE,2998.934166666667,4,9,17.35
2022-09-16,17286.53,SERVICE,922.66,4,9,5.34
2022-09-15,19611.95,AIDE-SERV.,670.6325,3,9,3.42
2022-09-15,19611.95,CUISINE,1761.3016666666667,3,9,8.98
2022-09-15,19611.95,SERVICE,533.7266666666666,3,9,2.72
2022-09-14,14208.68,AIDE-SERV.,631.7325,2,9,4.45
2022-09-14,14208.68,CUISINE,1657.0741666666668,2,9,11.66
2022-09-14,14208.68,SERVICE,755.5316666666666,2,9,5.32
2022-09-13,15347.98,AIDE-SERV.,676.9233333333333,1,9,4.41
2022-09-13,15347.98,CUISINE,1967.6375,1,9,12.82
2022-09-13,15347.98,SERVICE,698.1,1,9,4.55
2022-09-12,12159.54,AIDE-SERV.,980.8774999999999,0,9,8.07
2022-09-12,12159.54,CUISINE,961.4916666666667,0,9,7.91
2022-09-12,12159.54,SERVICE,521.29,0,9,4.29
2022-09-11,15298.73,AIDE-SERV.,1547.195,6,9,10.11
2022-09-11,15298.73,CUISINE,2051.1466666666665,6,9,13.41
2022-09-11,15298.73,SERVICE,1592.4966666666667,6,9,10.41
2022-09-10,24161.1,AIDE-SERV.,421.15000000000003,5,9,1.74
2022-09-10,24161.1,CUISINE,1814.53,5,9,7.51
2022-09-10,24161.1,SERVICE,610.8,5,9,2.53
2022-09-09,18808.28,AIDE-SERV.,1207.4041666666667,4,9,6.42
2022-09-09,18808.28,CUISINE,2629.6275,4,9,13.98
2022-09-09,18808.28,SERVICE,1362.74,4,9,7.25
2022-09-08,25055.51,AIDE-SERV.,1062.2525,3,9,4.24
2022-09-08,25055.51,CUISINE,1845.305,3,9,7.36
2022-09-08,25055.51,SERVICE,373.5966666666667,3,9,1.49
2022-09-07,14663.89,AIDE-SERV.,809.2158333333333,2,9,5.52
2022-09-07,14663.89,CUISINE,1652.6083333333333,2,9,11.27
2022-09-07,14663.89,SERVICE,680.3375,2,9,4.64
2022-09-06,9783.58,AIDE-SERV.,501.355,1,9,5.12
2022-09-06,9783.58,CUISINE,1821.67,1,9,18.62
2022-09-06,9783.58,SERVICE,506.47249999999997,1,9,5.18
2022-09-05,9720.03,AIDE-SERV.,872.26,0,9,8.97
2022-09-05,9720.03,CUISINE,1354.9375,0,9,13.94
2022-09-05,9720.03,SERVICE,584.2566666666667,0,9,6.01
2022-09-04,14060.12,AIDE-SERV.,1172.3241666666668,6,9,8.34
2022-09-04,14060.12,CUISINE,2030.27,6,9,14.44
2022-09-04,14060.12,SERVICE,1473.6566666666665,6,9,10.48
2022-09-03,21978.34,AIDE-SERV.,475.09999999999997,5,9,2.16
2022-09-03,21978.34,CUISINE,2246.5233333333335,5,9,10.22
2022-09-03,21978.34,SERVICE,928.48,5,9,4.22
2022-09-02,22473.27,AIDE-SERV.,1146.4908333333333,4,9,5.1
2022-09-02,22473.27,CUISINE,1285.47,4,9,5.72
2022-09-02,22473.27,SERVICE,947.6066666666666,4,9,4.22
2022-09-01,19701.63,AIDE-SERV.,990.1475,3,9,5.03
2022-09-01,19701.63,CUISINE,2227.42,3,9,11.31
2022-09-01,19701.63,SERVICE,1032.5366666666666,3,9,5.24
2022-08-31,17618.1,AIDE-SERV.,865.4525,2,8,4.91
2022-08-31,17618.1,CUISINE,1358.0566666666668,2,8,7.71
2022-08-31,17618.1,SERVICE,863.5666666666666,2,8,4.9
2022-08-30,11874.19,AIDE-SERV.,1001.19,1,8,8.43
2022-08-30,11874.19,CUISINE,2294.2266666666665,1,8,19.32
2022-08-30,11874.19,SERVICE,674.9341666666667,1,8,5.68
2022-08-29,15629.35,AIDE-SERV.,780.265,0,8,4.99
2022-08-29,15629.35,CUISINE,1313.6783333333333,0,8,8.41
2022-08-29,15629.35,SERVICE,729.31,0,8,4.67
2022-08-28,14044.91,AIDE-SERV.,1207.2116666666666,6,8,8.6
2022-08-28,14044.91,CUISINE,2233.5466666666666,6,8,15.9
2022-08-28,14044.91,SERVICE,1147.9266666666667,6,8,8.17
2022-08-27,25036.35,AIDE-SERV.,1175.0916666666667,5,8,4.69
2022-08-27,25036.35,CUISINE,2576.173333333333,5,8,10.29
2022-08-27,25036.35,SERVICE,1260.2966666666666,5,8,5.03
2022-08-26,21289.36,AIDE-SERV.,868.87,4,8,4.08
2022-08-26,21289.36,CUISINE,2033.1716666666666,4,8,9.55
2022-08-26,21289.36,SERVICE,1385.99,4,8,6.51
2022-08-25,24256.6,AIDE-SERV.,792.5550000000001,3,8,3.27
2022-08-25,24256.6,CUISINE,2294.7675,3,8,9.46
2022-08-25,24256.6,SERVICE,1117.9766666666667,3,8,4.61
2022-08-24,20532.31,AIDE-SERV.,671.1625,2,8,3.27
2022-08-24,20532.31,CUISINE,2333.2008333333333,2,8,11.36
2022-08-24,20532.31,SERVICE,1194.3483333333334,2,8,5.82
2022-08-23,18081.28,AIDE-SERV.,1338.3708333333334,1,8,7.4
2022-08-23,18081.28,CUISINE,1488.4108333333334,1,8,8.23
2022-08-23,18081.28,SERVICE,863.02,1,8,4.77
2022-08-22,17123.99,AIDE-SERV.,858.335,0,8,5.01
2022-08-22,17123.99,CUISINE,1546.4050000000002,0,8,9.03
2022-08-22,17123.99,SERVICE,887.5591666666667,0,8,5.18
2022-08-21,15376.01,AIDE-SERV.,1098.32,6,8,7.14
2022-08-21,15376.01,CUISINE,1044.4166666666667,6,8,6.79
2022-08-21,15376.01,SERVICE,1394.31,6,8,9.07
2022-08-20,27454.49,AIDE-SERV.,769.8716666666667,5,8,2.8
2022-08-20,27454.49,CUISINE,2584.7133333333336,5,8,9.41
2022-08-20,27454.49,SERVICE,874.48,5,8,3.19
2022-08-19,23714.81,AIDE-SERV.,1072.4366666666667,4,8,4.52
2022-08-19,23714.81,CUISINE,3239.340833333333,4,8,13.66
2022-08-19,23714.81,SERVICE,860.6466666666666,4,8,3.63
2022-08-18,19638.72,AIDE-SERV.,1199.0758333333333,3,8,6.11
2022-08-18,19638.72,CUISINE,2732.3766666666666,3,8,13.91
2022-08-18,19638.72,SERVICE,1337.9566666666667,3,8,6.81
2022-08-17,21794.24,AIDE-SERV.,1118.6083333333333,2,8,5.13
2022-08-17,21794.24,CUISINE,2900.096666666667,2,8,13.31
2022-08-17,21794.24,SERVICE,856.16,2,8,3.93
2022-08-16,19492.84,AIDE-SERV.,1128.395,1,8,5.79
2022-08-16,19492.84,CUISINE,2648.4491666666668,1,8,13.59
2022-08-16,19492.84,SERVICE,957.5833333333333,1,8,4.91
2022-08-15,14626.81,AIDE-SERV.,546.075,0,8,3.73
2022-08-15,14626.81,CUISINE,1518.0741666666668,0,8,10.38
2022-08-15,14626.81,SERVICE,717.1483333333333,0,8,4.9
2022-08-14,20705.96,AIDE-SERV.,1095.9433333333334,6,8,5.29
2022-08-14,20705.96,CUISINE,1958.9833333333333,6,8,9.46
2022-08-14,20705.96,SERVICE,1415.83,6,8,6.84
2022-08-13,28090.94,AIDE-SERV.,1350.0408333333335,5,8,4.81
2022-08-13,28090.94,CUISINE,3311.955,5,8,11.79
2022-08-13,28090.94,SERVICE,1377.6266666666666,5,8,4.9
2022-08-12,26287.82,AIDE-SERV.,1099.6116666666667,4,8,4.18
2022-08-12,26287.82,CUISINE,2855.733333333333,4,8,10.86
2022-08-12,26287.82,SERVICE,945.5999999999999,4,8,3.6
2022-08-11,23432.8,AIDE-SERV.,1131.805,3,8,4.83
2022-08-11,23432.8,CUISINE,1999.4266666666667,3,8,8.53
2022-08-11,23432.8,SERVICE,1047.42,3,8,4.47
2022-08-10,19504.55,AIDE-SERV.,928.7475,2,8,4.76
2022-08-10,19504.55,CUISINE,2434.315,2,8,12.48
2022-08-10,19504.55,SERVICE,996.4766666666666,2,8,5.11
2022-08-09,18389.21,AIDE-SERV.,795.6791666666667,1,8,4.33
2022-08-09,18389.21,CUISINE,2033.65,1,8,11.06
2022-08-09,18389.21,SERVICE,787.51,1,8,4.28
2022-08-08,11689.52,AIDE-SERV.,765.5825,0,8,6.55
2022-08-08,11689.52,CUISINE,1989.31,0,8,17.02
2022-08-08,11689.52,SERVICE,590.9549999999999,0,8,5.06
2022-08-07,18224.15,AIDE-SERV.,1250.3425,6,8,6.86
2022-08-07,18224.15,CUISINE,1559.265,6,8,8.56
2022-08-07,18224.15,SERVICE,1279.2533333333333,6,8,7.02
2022-08-06,21608.51,AIDE-SERV.,1022.0766666666666,5,8,4.73
2022-08-06,21608.51,CUISINE,2262.206666666667,5,8,10.47
2022-08-06,21608.51,SERVICE,1162.8633333333332,5,8,5.38
2022-08-05,16911.97,AIDE-SERV.,969.3116666666667,4,8,5.73
2022-08-05,16911.97,CUISINE,1755.63,4,8,10.38
2022-08-05,16911.97,SERVICE,860.9333333333333,4,8,5.09
2022-08-04,22298.33,AIDE-SERV.,1120.025,3,8,5.02
2022-08-04,22298.33,CUISINE,2602.036666666667,3,8,11.67
2022-08-04,22298.33,SERVICE,1101.6366666666668,3,8,4.94
2022-08-03,17604.41,AIDE-SERV.,1026.63,2,8,5.83
2022-08-03,17604.41,CUISINE,2922.6425,2,8,16.6
2022-08-03,17604.41,SERVICE,789.1658333333332,2,8,4.48
2022-08-02,16729.21,AIDE-SERV.,1076.8325,1,8,6.44
2022-08-02,16729.21,CUISINE,1862.1716666666666,1,8,11.13
2022-08-02,16729.21,SERVICE,1081.1241666666667,1,8,6.46
2022-08-01,13160.94,AIDE-SERV.,936.64,0,8,7.12
2022-08-01,13160.94,CUISINE,1780.4850000000001,0,8,13.53
2022-08-01,13160.94,SERVICE,657.74,0,8,5.0
2022-07-31,19343.19,AIDE-SERV.,1406.2375,6,7,7.27
2022-07-31,19343.19,CUISINE,1996.075,6,7,10.32
2022-07-31,19343.19,SERVICE,2012.4433333333332,6,7,10.4
2022-07-30,33174.22,AIDE-SERV.,931.2783333333333,5,7,2.81
2022-07-30,33174.22,CUISINE,3390.3966666666665,5,7,10.22
2022-07-30,33174.22,SERVICE,1154.48,5,7,3.48
2022-07-29,28363.04,AIDE-SERV.,1875.8558333333333,4,7,6.61
2022-07-29,28363.04,CUISINE,3015.3650000000002,4,7,10.63
2022-07-29,28363.04,SERVICE,1159.5533333333333,4,7,4.09
2022-07-28,29019.5,AIDE-SERV.,1414.4275,3,7,4.87
2022-07-28,29019.5,CUISINE,3294.0608333333334,3,7,11.35
2022-07-28,29019.5,SERVICE,1112.8266666666666,3,7,3.83
2022-07-27,26915.39,AIDE-SERV.,1389.0783333333334,2,7,5.16
2022-07-27,26915.39,CUISINE,1799.8333333333333,2,7,6.69
2022-07-27,26915.39,SERVICE,956.2783333333333,2,7,3.55
2022-07-26,20307.33,AIDE-SERV.,961.165,1,7,4.73
2022-07-26,20307.33,CUISINE,2443.9166666666665,1,7,12.03
2022-07-26,20307.33,SERVICE,943.2058333333333,1,7,4.64
2022-07-25,14746.59,AIDE-SERV.,678.9175,0,7,4.6
2022-07-25,14746.59,CUISINE,1925.94,0,7,13.06
2022-07-25,14746.59,SERVICE,927.5725,0,7,6.29
2022-07-24,12980.79,AIDE-SERV.,977.9616666666667,6,7,7.53
2022-07-24,12980.79,CUISINE,2052.4316666666664,6,7,15.81
2022-07-24,12980.79,SERVICE,1139.6066666666666,6,7,8.78
2022-07-23,25387.39,AIDE-SERV.,1633.6008333333334,5,7,6.43
2022-07-23,25387.39,CUISINE,2852.3283333333334,5,7,11.24
2022-07-23,25387.39,SERVICE,1300.2066666666667,5,7,5.12
2022-07-22,32475.21,AIDE-SERV.,1668.7925,4,7,5.14
2022-07-22,32475.21,CUISINE,2799.7425,4,7,8.62
2022-07-22,32475.21,SERVICE,1113.2066666666667,4,7,3.43
2022-07-21,30425.95,AIDE-SERV.,1376.7866666666666,3,7,4.53
2022-07-21,30425.95,CUISINE,2728.3250000000003,3,7,8.97
2022-07-21,30425.95,SERVICE,1347.7766666666666,3,7,4.43
2022-07-20,24089.01,AIDE-SERV.,1150.4933333333333,2,7,4.78
2022-07-20,24089.01,CUISINE,2096.8866666666668,2,7,8.7
2022-07-20,24089.01,SERVICE,1225.0308333333332,2,7,5.09
2022-07-19,19346.36,AIDE-SERV.,711.8399999999999,1,7,3.68
2022-07-19,19346.36,CUISINE,2184.5575,1,7,11.29
2022-07-19,19346.36,SERVICE,980.3233333333333,1,7,5.07
2022-07-18,11253.04,AIDE-SERV.,784.0725,0,7,6.97
2022-07-18,11253.04,CUISINE,2251.7166666666667,0,7,20.01
2022-07-18,11253.04,SERVICE,761.305,0,7,6.77
2022-07-17,17714.37,AIDE-SERV.,1739.5608333333332,6,7,9.82
2022-07-17,17714.37,CUISINE,1420.8333333333333,6,7,8.02
2022-07-17,17714.37,SERVICE,1735.5533333333333,6,7,9.8
2022-07-16,26005.0,AIDE-SERV.,1107.075,5,7,4.26
2022-07-16,26005.0,CUISINE,2447.7200000000003,5,7,9.41
2022-07-16,26005.0,SERVICE,1079.0,5,7,4.15
2022-07-15,23476.56,AIDE-SERV.,1210.9383333333333,4,7,5.16
2022-07-15,23476.56,CUISINE,3022.5133333333333,4,7,12.87
2022-07-15,23476.56,SERVICE,1167.12,4,7,4.97
2022-07-14,26207.97,AIDE-SERV.,1026.595,3,7,3.92
2022-07-14,26207.97,CUISINE,2330.5633333333335,3,7,8.89
2022-07-14,26207.97,SERVICE,1147.7766666666666,3,7,4.38
2022-07-13,20374.67,AIDE-SERV.,1366.7291666666667,2,7,6.71
2022-07-13,20374.67,CUISINE,1896.93,2,7,9.31
2022-07-13,20374.67,SERVICE,1001.4,2,7,4.91
2022-07-12,14078.36,AIDE-SERV.,857.195,1,7,6.09
2022-07-12,14078.36,CUISINE,2875.4575,1,7,20.42
2022-07-12,14078.36,SERVICE,837.1683333333333,1,7,5.95
2022-07-11,11640.24,AIDE-SERV.,531.86,0,7,4.57
2022-07-11,11640.24,CUISINE,1266.1566666666668,0,7,10.88
2022-07-11,11640.24,SERVICE,986.8316666666666,0,7,8.48
2022-07-10,17587.16,AIDE-SERV.,2251.4641666666666,6,7,12.8
2022-07-10,17587.16,CUISINE,1657.135,6,7,9.42
2022-07-10,17587.16,SERVICE,2302.1566666666668,6,7,13.09
2022-07-09,41396.07,AIDE-SERV.,1168.0675,5,7,2.82
2022-07-09,41396.07,CUISINE,3168.7608333333333,5,7,7.65
2022-07-09,41396.07,SERVICE,1144.99,5,7,2.77
2022-07-08,33045.14,AIDE-SERV.,1795.3891666666666,4,7,5.43
2022-07-08,33045.14,CUISINE,2464.6316666666667,4,7,7.46
2022-07-08,33045.14,SERVICE,1313.1399999999999,4,7,3.97
2022-07-07,33115.32,AIDE-SERV.,1545.9541666666667,3,7,4.67
2022-07-07,33115.32,CUISINE,2770.6316666666667,3,7,8.37
2022-07-07,33115.32,SERVICE,1580.8166666666666,3,7,4.77
2022-07-06,29327.36,AIDE-SERV.,1131.4708333333333,2,7,3.86
2022-07-06,29327.36,CUISINE,1237.1483333333333,2,7,4.22
2022-07-06,29327.36,SERVICE,871.9016666666666,2,7,2.97
2022-07-05,21955.37,AIDE-SERV.,1033.2725,1,7,4.71
2022-07-05,21955.37,CUISINE,2453.116666666667,1,7,11.17
2022-07-05,21955.37,SERVICE,1327.975,1,7,6.05
2022-07-04,23386.06,AIDE-SERV.,1093.075,0,7,4.67
2022-07-04,23386.06,CUISINE,2445.6458333333335,0,7,10.46
2022-07-04,23386.06,SERVICE,1684.1633333333332,0,7,7.2
2022-07-03,27218.25,AIDE-SERV.,1404.8283333333334,6,7,5.16
2022-07-03,27218.25,CUISINE,1593.925,6,7,5.86
2022-07-03,27218.25,SERVICE,2157.6,6,7,7.93
2022-07-02,33772.67,AIDE-SERV.,1466.43,5,7,4.34
2022-07-02,33772.67,CUISINE,3170.065,5,7,9.39
2022-07-02,33772.67,SERVICE,1199.6133333333332,5,7,3.55
2022-07-01,35299.87,AIDE-SERV.,1855.5416666666667,4,7,5.26
2022-07-01,35299.87,CUISINE,3079.1241666666665,4,7,8.72
2022-07-01,35299.87,SERVICE,1701.8799999999999,4,7,4.82
2022-06-30,32116.54,AIDE-SERV.,1198.2866666666666,3,6,3.73
2022-06-30,32116.54,CUISINE,1615.17,3,6,5.03
2022-06-30,32116.54,SERVICE,1466.6733333333334,3,6,4.57
2022-06-29,16207.7,AIDE-SERV.,1150.2358333333334,2,6,7.1
2022-06-29,16207.7,CUISINE,2575.0916666666667,2,6,15.89
2022-06-29,16207.7,SERVICE,992.4058333333332,2,6,6.12
2022-06-28,18662.59,AIDE-SERV.,880.395,1,6,4.72
2022-06-28,18662.59,CUISINE,1831.99,1,6,9.82
2022-06-28,18662.59,SERVICE,920.9,1,6,4.93
2022-06-27,15065.44,AIDE-SERV.,1008.5975,0,6,6.69
2022-06-27,15065.44,CUISINE,2412.3033333333333,0,6,16.01
2022-06-27,15065.44,SERVICE,1099.7183333333332,0,6,7.3
2022-06-26,18640.88,AIDE-SERV.,1427.8025,6,6,7.66
2022-06-26,18640.88,CUISINE,1242.9416666666666,6,6,6.67
2022-06-26,18640.88,SERVICE,1591.1633333333334,6,6,8.54
2022-06-25,26162.86,AIDE-SERV.,1309.3616666666667,5,6,5.0
2022-06-25,26162.86,CUISINE,2163.0383333333334,5,6,8.27
2022-06-25,26162.86,SERVICE,1443.22,5,6,5.52
